Nome: PEIXE
Codigo Estacao: 83228
Latitude: -12.01527777
Longitude: -48.54499999
Altitude: 252.24
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2015-05-31;14;141,8;122,636776;101,891305;239,3;5,182796;null;50,5;984,324731;32,716129;25,872258;21,674194;76,524194;5,2;1,539055;81,903226;null;
2015-06-30;0;229,3;100,886558;30,88439;293;2,838889;null;0;986,158889;33,37;24,776667;19,463333;65,15;5,8;1,808592;80,133333;null;
2015-07-31;14;273,8;104,763766;11,507232;293,5;2,580645;null;0;985,433333;33,993548;24,765806;18,509677;58,774194;6,2;2,04258;82,505376;null;
2015-08-31;0;348,1;117,712217;4,301193;324,9;1,615591;null;0;984,519355;35,725806;25,566452;18,13871;48,129032;8;1,983785;78,365591;null;
2015-09-30;0;322,1;171,752338;54,530414;260,3;3,302778;null;62,9;981,99;38,393333;28,46;20,983333;47,216667;5,65884;1,46154;63,977778;null;
2015-10-31;0;307;200,722116;11,197918;253,6;4,112903;null;10,7;981,412903;37,932258;29,257419;22,958065;52,967742;5,2;1,562551;65,763441;null;
2015-11-30;0;192,6;174,374517;62,958832;199,9;7,225;null;62,9;980,94;35,44;28,218667;23,306667;67,508333;5,3;1,531011;72,455556;null;
2015-12-31;0;220,7;182,211364;163,5049;253,9;5,27957;null;163,5;982,221505;35,422222;28,178065;23;66,693548;6,17328;1,526687;79,268817;null;
2016-01-31;0;88,4;138,965395;138,965395;121,6;8,360215;null;366,1;982,722581;31,012903;26,012667;23,131034;84,435484;5,4;1,378374;75,397849;null;
2016-02-29;0;179,1;156,367565;143,388888;258,7;5,442529;null;100,7;982,511494;34,92069;27,626897;22,842857;72,517241;4;1,192103;81,252874;null;
2016-03-31;0;137,1;156,924601;154,662981;211,3;6,451613;null;151,8;983,160215;33,563333;27,498065;23,546667;79,572581;3,8;1,073522;81,225806;null;
2016-04-30;0;221;151,197549;47,875904;243,5;4,686111;null;6,2;982,227778;35,386667;27,595333;22,623333;69,316667;4,2;1,285752;82,333333;null;
2016-05-31;0;280,4;141,379354;9,66578;268,2;4,008065;null;0;984,111828;35,651724;26,94;21,048387;60,177419;6,17328;1,546881;81,215054;null;
2016-06-30;0;313,3;106,57315;2,036351;273,4;3,913889;null;0;985,832222;34,340741;25,815333;19,793333;57,05;6,68772;1,9058;82,2;null;
2016-07-31;14;390,1;109,232488;,711148;324;1,94086;null;0;985,331183;35,483871;25,076129;17,467742;46,41129;6,8;1,687;82,505376;null;
2016-08-31;14;432,9;152,701882;,280991;299,8;2,236559;null;0;983,860215;37,083871;27,552903;19,690323;41,580645;6,17328;2,047094;71,333333;null;
2016-09-30;0;350,3;182,501395;17,662971;213,4;5,580556;null;17,6;983,041111;37,006667;28,994667;22,766667;47,958333;8,23104;2,143626;65,044444;null;
2016-10-31;0;268,2;184,883886;66,71039;207,8;6,534946;null;66,7;981,408602;35,996774;28,558065;23,31;61,653226;5,8;1,724467;68,344086;null;
2016-11-30;0;250,9;178,765814;160,100783;193,1;6,486111;null;160,1;980,905556;35,06;28,354667;23,525;65,65;5,8;1,696542;76,4;null;
2016-12-31;0;168;156,943741;156,943741;188,7;7,319892;null;206,9;981,664516;33,312903;27,036774;22,88;74,645161;5,3;1,442879;79,322581;null;
2017-01-31;0;143,3;152,192767;152,192767;192,5;7,889785;null;198,5;982,126882;33,541935;26,701333;22,51;76,830645;5,3;1,178363;81,096774;null;
2017-02-28;0;88,5;115,154168;115,154168;103,1;8,494048;null;255,3;982,557143;31,682143;25,723571;22,588889;84,491071;7,5;1,308729;78,678571;null;
2017-03-31;0;118,3;143,710793;142,081601;206,1;7,193548;null;125,1;982,319355;33,445161;26,712903;22,829032;78,758065;4,3;1,324059;81,978495;null;
2017-04-30;0;125,8;142,124224;142,124224;224,8;5,902778;null;177,8;982,623333;33,763333;27,060667;23,116667;78,508333;4;1,233887;77,811111;null;
2017-05-31;14;218,2;141,474313;80,198644;294,2;3,591398;null;6;983,391398;35,029032;26,929677;21,725806;67,991935;5,2;1,456725;82,666667;null;
2017-06-30;14;293,4;105,141229;16,78523;297,6;2,438889;null;0;984,896667;34,243333;25,056667;18,783333;57,691667;6,2;1,914444;81,333333;null;
2017-07-31;14;374;87,072013;5,241525;325,9;1,408602;null;0;987,769892;32,66129;23,545161;17,212903;50,370968;8,2;2,803226;71,870968;null;
2017-08-31;0;430,5;132,608502;2,772389;323,9;1,645161;null;0;983,731183;36,919355;26,403226;17,977419;40,895161;8,2;2,03626;77,344086;null;
2017-09-30;9;null;175,928442;,829663;288,8;1,994382;null;0;983,948889;37,276667;28,736;21,273333;35,325;8,4;2,936377;81,688889;null;
2017-10-31;0;440,6;222,707022;30,247405;253,3;5,119444;null;58,6;980,664516;38,493548;30,246897;23,380645;45,715517;7,5;2,343667;71,380435;null;
2017-11-30;0;151,8;154,033583;154,033583;152,5;7,505556;null;231,2;980,983333;33,72;27,248;23,156667;74,75;6,4;1,711688;80,911111;null;
2017-12-31;0;117,3;141,521454;141,521454;141,6;8,336022;null;271,8;981,639785;32,009677;26,170323;22,429032;81,330645;7,20216;1,441431;78,526882;null;
2018-01-31;0;null;137,144793;137,144793;189,1;6,840909;null;230;982,109677;32,470968;26,103226;22,067742;80,129032;5,65884;1,314672;97,462366;null;
2018-02-28;0;null;115,154168;115,154168;142,5;7,878788;null;370,8;982,003614;31,081481;25,580741;22,375;84,453704;3,60108;1,128049;97,939759;null;
2018-03-31;0;null;134,674368;134,10397;172,2;6,518987;null;128,7;982,234783;32,323333;26,218667;22,877419;82,55;5,65884;1,230183;98,01087;null;
2018-04-30;0;null;121,645382;108,654654;195,6;5,707831;null;75,5;983,517978;32,065517;25,988276;22,46;78,413793;4,62996;1,375693;98,011236;null;
2018-05-31;14;null;125,920801;40,658346;291;3,387097;null;,2;984,286022;33,754839;26,023871;21;65,967742;6,17328;2,236696;98;null;
2018-06-30;14;null;99,495888;10,136512;302,3;1,472222;null;0;985,715556;33,976667;24,686667;18,19;59,708333;5,65884;2,320696;98,066667;null;
2018-07-31;14;null;93,602976;3,614402;312,2;,994624;null;0;985,494624;34,53871;24,001935;16,725806;53,217742;4,62996;2,079886;98,021505;null;
2018-08-31;0;null;141,437356;1,76523;272,4;3,983516;null;0;984,56413;36,374194;27,021935;19,867742;48,790323;5,1444;1,687142;97,806452;null;
2018-09-30;14;null;175,928442;10,059452;204,8;4,375;null;9,6;981,496552;37,724138;28,68;21,286207;45,708333;6,17328;1,762105;97,413793;null;
2018-10-31;0;null;178,149861;11,08724;192;7,328125;null;110,5;981,475269;35,667742;28,34129;23,648387;66,846774;4,62996;1,399498;97,741935;null;
2018-11-30;0;null;140,836883;140,836883;160,6;7,816667;null;254,9;981,568889;32,63;26,566667;23,203333;79,183333;5,1444;1,440432;97,933333;null;
2018-12-31;0;null;145,267385;145,267385;183,2;7,164634;null;192,3;983,147312;32,509677;26,211613;22,177419;76,798387;4,62996;1,360777;97,967742;null;
2019-01-31;14;null;150,250715;144,943051;224,2;6,651786;null;115,2;983,436667;33,845161;26,752258;22,370968;75,298387;5,1444;1,537788;97,978495;null;
2019-02-28;0;null;127,994134;127,994134;162;6,71875;null;171,2;982,630952;33,235714;26,391429;22,585714;81,785714;6,17328;1,420834;98;null;
2019-03-31;0;null;136,448373;136,448373;166,6;7,984375;null;186,8;983,213978;32,367742;26,329677;22,706452;82,508065;4,11552;1,128449;97,913978;null;
2019-04-30;0;null;136,791962;136,791962;215,3;5,647059;null;171,7;982,885556;33,85;26,879333;23,01;80;7,20216;1,183212;97,977778;null;
2019-05-31;14;null;143,283181;82,593711;277,3;4,035326;null;8,6;982,931183;34,690323;27,043226;22,225806;73,048387;4,11552;1,393966;98,021505;null;
2019-06-30;14;null;100,887237;16,523618;308,3;2,319444;null;0;985,667778;34,096667;24,886;18,813333;61,125;5,65884;2,132068;98;null;
2019-07-31;14;null;103,320278;6,108117;303,1;2,247191;null;0;985,504301;34,612903;24,717419;17,73871;52,298387;4,62996;1,930533;98,010753;null;
2019-08-31;14;null;137,857816;2,524381;285,5;2,401685;null;0;985,59011;36,503448;26,844828;19,245161;42,732759;7,7166;2,233009;97,791209;null;
2019-09-30;0;null;186,683103;31,471312;243,9;2,5;null;30,8;982,552809;38,937931;29,228276;21,58;39,551724;7,7166;2,017298;97,426966;null;
2019-10-31;14;null;178,149411;70,717846;210,7;6,344937;null;70,6;981,454839;36,083871;28,332903;23,212903;63,637097;7,7166;1,825432;97,591398;null;
2019-11-30;0;null;155,987011;155,987011;186,5;6,486486;null;206,7;980,804444;34,41;27,348;23,166667;74,341667;6,17328;1,651924;97,977778;null;
2019-12-31;0;null;167,13628;167,13628;192,1;5,690299;null;159,9;981,415584;34,5;27,537333;23,287097;79,15;4,62996;1,523277;97,818182;null;
2020-01-31;0;null;null;null;179,7;6,145833;null;437,9;983,159677;32,664516;26,702581;23,193548;87,387097;4,11552;1,25291;97,419355;null;
2020-02-29;0;null;null;null;154,4;5,611702;null;257,1;983,541379;32,760714;26,46;22,971429;88;2,5722;,77166;97,482759;null;
2020-03-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-04-30;0;null;null;null;185,2;4,225;null;153,4;984,525455;33,1;26,604;22,882759;86,740741;5,65884;1,074812;97,517857;null;
2020-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-06-30;14;null;null;null;283,9;1,144068;0;0;986,175862;33,317241;24,915862;19,416667;75,137931;6,68772;1,640886;96;null;
2020-07-31;0;null;null;null;312,4;1,395833;null;0;985,851667;33,74;24,030345;17,446667;66,5;6,17328;1,50045;97,483333;null;
2020-08-31;0;null;null;null;304,6;1,864754;0;0;985,042623;35,766667;26,152414;18,79;55,8;7,20216;2,30233;97,163934;null;
2020-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;

