Nome: PORTO DE MOZ
Codigo Estacao: 82184
Latitude: -1.751055
Longitude: -52.236186
Altitude: 13.08
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1999-11-30;0;108,7;null;null;173,5;5,677778;6;18,9;1008,601111;33,626667;28,254;24,136667;85,5;1;,555556;69,555556;null;
1999-12-31;0;94,9;null;null;131,9;5,634409;12;112,9;1008,448387;32,66129;27,670323;24,012903;86,193548;2;,688172;68,494624;null;
2000-01-31;0;55,3;null;null;121;6,204301;21;367;1008,588172;30,864516;26,316129;23,53871;90,322581;2;,462366;68,064516;null;
2000-02-29;5;56,5;null;null;112,2;6,367816;22;229,9;1010,408046;30,106897;25,993793;23,565517;90,465517;2;,747126;68,16092;null;
2000-03-31;0;48,9;null;null;106,3;6,698925;26;323,9;1009,023656;30,832258;25,981935;23,577419;91,564516;2;,494624;68,817204;null;
2000-04-30;0;46,3;null;null;119;6,466667;28;497;1009,375556;30,593333;26,267333;23,543333;92,316667;1;,488889;68,111111;null;
2000-05-31;0;48,1;null;null;149,9;6,537634;28;392,7;1009,919355;30,767742;26,610323;24,022581;93,298387;1;,666667;67,634409;null;
2000-06-30;0;57,8;null;null;208,2;5,533333;23;307,1;1010,404444;31,586667;26,723333;23,566667;90,391667;1;,566667;69,111111;null;
2000-07-31;0;63,8;null;null;206,8;5,580645;24;236,3;1010,566667;31,706452;26,751613;23,658065;89,83871;2;,624731;69,354839;null;
2000-08-31;0;90,2;null;null;289,4;5,11828;12;73,7;1010,635068;33,280645;27,893548;23,719355;86,362903;1;,655914;69,784946;null;
2000-09-30;0;87,1;null;null;247,6;5,177778;18;98,8;1009,54223;33,403333;27,606667;23,66;84,166667;1;,666667;69,101124;null;
2000-10-31;0;87,7;null;null;253,1;5,268817;15;80,3;1009,834409;33,264516;27,776129;23,941935;83,766129;2;,634409;69,354839;null;
2000-11-30;0;104,2;null;null;207,9;5,411111;7;71,7;1008,241111;33,43;28,189333;24,436667;85,625;3;,611111;69,333333;null;
2000-12-31;5;111,1;null;null;186,6;5,688172;13;43,9;1009,333333;32,712903;27,666452;23,948387;84,008065;1;,752688;69,569892;null;
