Nome: CAMETA
Codigo Estacao: 82263
Latitude: -2.23972221
Longitude: -49.49972221
Altitude: 9.93
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2001-04-30;5;48,6;null;null;154,1;7,722222;28;395,4;null;32,61;26,767333;23,653333;89,475;4;2,088889;64,222222;null;
2001-05-31;5;67,1;null;null;225,9;5,913978;21;175,5;null;33,419355;27,590968;24,112903;86,403226;3,3;1,984946;64,623656;null;
2001-06-30;5;62,7;null;null;227,6;6,366667;28;207,4;null;33,33;27,055333;23,226667;86,641667;4;2,547778;64,222222;null;
2001-07-31;5;75,9;null;null;252,6;4,946237;20;113,4;null;33,483871;27,394839;23,470968;84,604839;4;2,505376;66,55914;null;
2001-08-31;5;97,3;null;null;282,6;3,677419;5;14,7;null;34,3;27,949032;23,5;80,120968;5;3,003226;64,634409;null;
2001-09-30;5;93,7;null;null;263,3;4,922222;15;142;1010,963333;33,82;27,817333;23,94;81,058333;6;3,233333;65,555556;null;
2001-10-31;5;98;null;null;252,4;4,774194;9;40,9;1010,431183;33,732258;28,217333;24,393548;80;6;3,150538;66,129032;null;
2001-11-30;5;null;null;null;null;4,920455;3;27,7;1009,5;34,110714;28,739286;24,933333;77,723214;6;3,534091;65,795455;null;
2001-12-31;5;100,3;null;null;231,1;6,021505;14;139,8;1008,803226;33,783871;28,607742;24,948387;79,145161;6;3,133333;66,55914;null;
2002-01-31;5;56,6;null;null;171,4;7,505376;25;299,3;1010,619355;32,358065;26,7;23,567742;86,846774;6;2,301075;64,086022;null;
2002-02-28;5;53,3;null;null;187;6,940476;23;163;1010,563095;32,475;27,029286;23,703571;84,526786;6;2,75;64,404762;null;
2002-03-31;36;49,6;null;null;165,4;8,032258;28;493,1;1010,592473;31,948387;26,398065;23,274194;88,725806;7;2,204301;61,612903;null;
2002-04-30;2;44,4;null;null;161,4;7,688889;27;371,2;1010,027778;32,039286;26,7;23,693333;88,55;4;2,144444;61,444444;null;
2002-05-31;2;54;null;null;220,2;6,602151;25;294,5;1010,802151;32,590323;27,263871;23,967742;87,354839;5;2,580645;64,731183;null;
2002-06-30;2;60,4;null;null;229;6,155556;21;210,7;1012,397778;33,14;27,098667;23,423333;85,066667;5;2,388889;64,666667;null;
2002-07-31;2;71,2;null;null;259,8;4,602151;16;168,2;1012,876344;33,196774;27,359355;23,777419;85,072581;5;2,591398;65,591398;null;
2002-08-31;2;74,3;null;null;285,1;4,150538;12;136;1011,795699;33,170968;27,669677;23,922581;83,177419;6;2,913978;66,129032;null;
2002-09-30;2;90,7;null;null;264,3;4,122222;7;28,4;1011,371111;33,86;28,070667;24,22;80,258333;6;3,244444;66,444444;null;
2002-10-31;2;95,2;null;null;243,2;5,419355;10;86,8;1010,252688;33,522581;28,094194;24,148387;80,637097;6;3,397849;66,774194;null;
2002-11-30;2;88,1;null;null;245,7;5,522222;7;45,9;1010,397778;33,75;28,264667;24,346667;79,766667;6;3,2;66,666667;null;
2002-12-31;2;73,3;null;null;192,1;7,182796;23;175,2;1010,730108;33,019355;27,513548;23,990323;85,16129;5;2,677419;64,946237;null;
2003-01-31;36;67,3;147,525871;147,525871;226,3;5,774194;24;148,3;1011,074194;32,503226;27,342581;24,174194;85,137097;4;2,808602;65,913978;null;
2003-02-28;2;35,5;128,823008;128,823008;120,6;8,488095;27;430,7;1010,897619;31,596429;26,185;23,439286;89,803571;5;2,190476;60,833333;null;
2003-03-31;2;45,6;143,008955;143,008955;174,4;7,763441;26;440,9;1010,630108;31,696774;26,466452;23,393548;88,516129;4;2,268817;60,645161;null;
2003-04-30;2;41,7;138,59662;138,59662;183,3;7,594444;26;313,7;1010,924444;32,38;26,814667;23,646667;89,475;4;2,122864;62,311111;null;
2003-05-31;2;56,2;145,368858;145,368858;218,2;6,634409;22;248,2;1011,160215;33,345161;27,592903;24,1;86,346774;5;2,505376;64,946237;null;
2003-06-30;2;59,4;139,915994;139,915994;255,6;5,233333;21;191,5;1011,311111;33,526667;27,549333;23,843333;85,066667;6;2,433333;65,444444;null;
2003-07-31;2;70;145,17056;145,17056;278,4;4;13;59,9;1012,305376;33,925806;27,743226;23,687097;82,830645;6;2,397849;66,075269;null;
2003-08-31;2;80,8;146,241362;146,241362;287,4;4,387097;15;137,4;1012,513978;33,725806;27,851613;23,919355;83,330645;5;2,849462;66,666667;null;
2003-09-30;2;70,9;null;null;271,1;5,077778;12;114,9;1011,477778;33,623333;27,828;23,82;83,883333;6;2,7;66,222222;null;
2003-10-31;2;76;null;null;238,5;5,677419;10;76,1;1010,111828;33,287097;27,969677;24,3;82,943548;5;2,591398;66,236559;null;
2003-11-30;2;81,1;null;null;230,8;6,055556;11;82,9;1009,325556;33,84;28,426;24,536667;81,333333;5;2,688889;66,111111;null;
2003-12-31;2;75;null;null;239,6;6,645161;15;85,1;1009,923656;33,283871;27,914839;24,241935;82,693548;6;2,876344;66,021505;null;
2004-01-31;2;47,9;null;null;167,1;7,301075;26;209,5;1009,851613;32,103226;27,039355;23,819355;88,080645;5;2,344086;65,913978;null;
2004-02-29;2;34,5;null;null;149,2;8,172414;26;557,9;1010,934483;31,4;26,155172;23,134483;90,258621;5;2,264368;61,149425;null;
2004-03-31;2;41;null;null;182,5;7,88172;27;280,3;1010,101075;32,145161;26,667097;23,56129;89,153226;5;2,301075;63,225806;null;
2004-04-30;2;44,9;null;null;199,9;7,444444;28;277,9;1010,548889;32,84;27,139333;23,88;87,816667;5;2,433333;63,666667;null;
2004-05-31;2;62,8;null;null;null;5,666667;22;322,7;1010,910753;33,96129;28;24,183871;84,685484;4;2,494624;65,376344;null;
2004-06-30;2;64,2;null;null;null;5,2;18;197,4;1013,093333;33,36;27,247333;23,36;84,716667;4;2,266667;66,666667;null;
2004-07-31;2;72,2;null;null;null;4,763441;16;164,5;1011,841935;33,112903;27,204516;23,264516;82,483871;5;2,55914;64,913978;null;
2004-08-31;2;68,7;null;null;null;4,924731;16;80,7;1012,916129;33,270968;27,436129;23,535484;83,193548;5;2,924731;66,236559;null;
2004-09-30;2;79,2;null;null;275,4;4,922222;17;88,6;1011,13;33,62;27,822;23,96;82,2;5;3,044444;65,666667;null;
2004-10-31;2;93,3;null;null;274,9;4,612903;10;32,4;1010,092473;33,677419;28,180645;24,229032;81,637097;5;2,924731;66,129032;null;
2004-11-30;2;103,3;null;null;249,8;4,188889;1;2,1;1009,656667;34,423333;28,772;24,6;78,841667;5;3;66,666667;null;
2004-12-31;2;102;null;null;222,2;5,268817;7;65;1009,709677;34,035484;28,581935;24,619355;79,556452;5;2,984946;64,946237;null;
2005-01-31;2;71,4;null;null;205,9;5,817204;17;240,1;1009,341935;33,564516;28,124516;24,56129;83,637097;5;2,505376;64,731183;null;
2005-02-28;2;43;null;null;167;7,75;23;294,4;1009,344048;33,014286;27,288571;23,942857;87,276786;5;2,333333;61,904762;null;
2005-03-31;2;43,6;null;null;182,7;7,849462;27;350,1;1010,694624;33,03871;27,196774;24,077419;88,645161;4;2,178495;63,010753;null;
2005-04-30;2;41,6;null;null;null;7,511111;26;505,5;1010,402222;33,12;27,014667;23,66;88,8;6;2,433333;60,888889;null;
2005-05-31;2;45,1;null;null;null;7,258065;27;378;1010,762366;33,26129;27,168387;23,8;88,629032;5;2,27957;61,827957;null;
2005-06-30;2;53,2;null;null;252,7;5,111111;16;234,6;1011,386667;33,773333;27,430667;23,843333;86,25;4;2,322222;65,666667;null;
2005-07-31;2;65,3;null;null;277,8;3,752688;11;140,6;1012,596774;34,296774;27,526452;23,170968;83,612903;5;2,193548;66,021505;null;
2005-08-31;2;72,5;null;null;295,7;4,258065;10;50,4;1011,806452;34,758065;27,929032;23,63871;82,645161;5;2,344086;66,344086;null;
2005-09-30;2;83,2;null;null;277,3;4,422222;5;40,6;1011,057778;34,543333;28,380667;24,126667;78,45;5;2,777778;66,666667;null;
2005-10-31;2;95,2;null;null;267;4,548387;6;12,1;1009,704301;34,187097;28,67871;24,548387;76,766129;6;3,075269;66,129032;null;
2005-11-30;2;97,2;null;null;226;5,3;3;6,5;1008,283333;34,496667;29,065333;24,99;76,4;5;3,055556;66,666667;null;
2005-12-31;2;56,3;null;null;151,7;7,526882;23;378,1;1008,345161;32,683871;27,116774;23,606452;85,798387;6;2,451613;64,193548;null;
2006-01-31;2;55;null;null;206,2;7,548387;22;349,1;1008,6;32,583871;27,047097;23,522581;87,120968;5;2,258065;63,010753;null;
2006-02-28;2;45,4;null;null;142,5;7,940476;21;284,8;1009,492857;32,221429;26,804286;23,596429;87,357143;6;2,392857;63,214286;null;
2006-03-31;2;46,6;null;null;174,5;8,021505;30;406,9;1009,903226;32,46129;26,75871;23,680645;88,935484;6;2,317204;62,580645;null;
2006-04-30;2;40,4;null;null;157;8,011111;27;631,1;1009,666667;32,223333;26,643333;23,456667;89,508333;4;2,044444;61,222222;null;
2006-05-31;2;39,1;null;null;187,6;7,483871;27;393,5;1011,270968;32,593548;26,804516;23,432258;88,975806;4;1,888172;64,193548;null;
2006-06-30;2;60,1;139,562962;139,562962;237,2;5,088889;12;130,2;1011,367778;33,526667;27,354;23,366667;83,683333;4;2,238889;66,222222;null;
2006-07-31;2;67,2;144,812397;144,812397;278,9;4,565217;16;111,9;1011,945161;33,987097;27,465333;23,46129;82,669355;5;2,543478;65,652174;null;
2006-08-31;2;74,1;146,630145;120,024641;299,2;4,021505;11;62,3;1011,239785;34,26129;27,912258;23,832258;81,040323;5;2,795699;66,666667;null;
2006-09-30;2;85,6;143,998587;37,5;281,2;4,333333;10;37,6;1010,994444;34,633333;28,264;24,026667;78,941667;6;3,077778;66,222222;null;
2006-10-31;2;95,9;150,941779;57,8;278,5;4,860215;9;57,8;1009,330108;34,177419;28,727097;24,809677;78,475806;5;3,11828;66,451613;null;
2006-11-30;2;71;143,730881;143,730881;204,5;6,155556;14;254,3;1008,774444;33,29;27,907333;24,146667;82,95;5;2,446667;66,666667;null;
2006-12-31;2;63,9;147,920035;147,920035;219,3;6,806452;23;267,9;1010,008602;32,935484;27,644516;24,151613;84,951613;4;2,763441;63,44086;null;
2007-01-31;2;62,3;149,38231;149,38231;236,6;6,193548;23;82,6;1009,647312;33,319355;27,926452;24,183871;84,806452;5;2,910753;65,268817;null;
2007-02-28;2;36,5;128,823484;128,823484;128,3;8,25;25;651,7;1010,553571;31,332143;26,242143;23,282143;90,348214;4;2,309524;60,714286;null;
2007-03-31;5;46,4;144,143428;144,143428;178,3;8,021505;29;449,8;1009,772043;32,609677;26,699355;23,516129;89,306452;6;2,72043;62,516129;null;
2007-04-30;5;49,7;138,960505;138,960505;172,2;7,644444;26;321,5;1010,291111;32,763333;26,942667;23,63;87,116667;6;2,511111;62,333333;null;
2007-05-31;5;57,1;144,996026;144,996026;242,3;6,451613;25;190,5;1010,241935;33,53871;27,564516;23,809677;85,532258;4;2,516129;63,11828;null;
2007-06-30;2;null;140,267983;140,267983;264;4,861111;12;94,7;1011,266667;33,373333;27,544;23,683333;84,1;4,11552;2,502966;97,211111;null;
2007-07-31;2;65,5;144,799965;144,799965;267,2;4,768817;18;103,7;1011,506452;33,435484;27,527742;23,625806;84,314516;7;2,463297;66,204301;null;
2007-08-31;5;73;144,729604;86,632052;266,9;4,892473;9;71,4;1010,958065;33,664516;27,447097;23,393548;82,137097;5;2,282796;66,666667;null;
2007-09-30;5;86,5;143,266735;25,8;256,9;4,711111;7;25,8;1011,122222;34,023333;28,062;23,876667;79,258333;5;2,732222;66,555556;null;
2007-10-31;2;82,2;147,156646;134,3;236,5;6,16129;16;144,3;1009,574194;33,13871;27,733548;23,754839;79,540323;5;3,225806;65,591398;null;
2007-11-30;2;90,8;145,572345;31,3;233,3;6,044444;3;31,3;1008,557778;33,69;28,358667;24,266667;78,858333;5;3,155556;66,111111;null;
2007-12-31;2;60,8;146,39203;146,39203;184,3;7,666667;21;236;1008,922581;33,067742;27,249677;23,616129;83,5;6,2;2,877419;62,903226;null;
2008-01-31;2;55,5;144,087508;144,087508;172,9;7,666667;30;402,8;1009,232258;32,677419;26,715484;23,190323;85,879032;6;2,667742;61,72043;null;
2008-02-29;2;41,9;134,132948;134,132948;147,1;7,873563;28;376,4;1010,289655;31,603448;26,383448;23,058621;87,37931;6;2,563218;62,758621;null;
2008-03-31;2;41,5;141,836385;141,836385;144,8;8,021505;26;413;1010,090323;31,709677;26,166452;22,993548;88,201613;6;2,182796;61,935484;null;
2008-04-30;5;39,7;137,113066;137,113066;172,2;7,655556;29;280,3;1009,267778;32,216667;26,421333;22,973333;88,308333;5;2,1;62;null;
2008-05-31;2;44,4;141,600406;141,600406;182,1;7,258065;26;372,2;1010,327957;32,693548;26,639355;23,216129;87,056452;5;2,215054;60,537634;null;
2008-06-30;2;53,2;138,088435;138,088435;216,3;5,3;14;276,8;1011,106667;33,4;27,016667;23,023333;83,808333;4;1,971111;65,888889;null;
2008-07-31;2;81,5;146,260792;128,206591;281,8;3,784946;13;79,5;1011,615054;34,654839;27,946452;23,425806;78,387097;5;2,397849;64,032258;null;
2008-08-31;2;88,9;147,363493;72,441422;288,4;4,376344;8;38,4;1010,063441;34,822581;28,236774;23,83871;78,370968;5;2,365591;66,666667;null;
2008-09-30;2;77,7;142,908183;135,891269;276,2;4,922222;15;134,5;1010,586667;34,176667;28,025333;23,776667;81,275;6;2,958889;66,666667;null;
2008-10-31;2;92,9;150,572211;48,430627;279,3;5,150538;9;37,7;1009,716129;34,3;28,568387;24,119355;77,346774;5;3,522581;65,053763;null;
2008-11-30;2;89,4;146,312923;74,982769;246;5,166667;9;72,3;1008,678889;33,996667;28,542;24,253333;77,675;5;3,205556;66,111111;null;
2008-12-31;2;69;148,680211;148,680211;198,9;6,903226;17;161,4;1008,6;33,087097;27,750323;23,96129;83,072581;5;2,634409;64,946237;null;
2009-01-31;2;57,4;145,95373;145,95373;175,2;7,870968;25;286,6;1009,909677;32,532258;27,007742;23,596774;85,766129;5;2,763441;59,784946;null;
2009-02-28;5;41,6;130,180491;130,180491;159;8,345238;26;327,2;1009,383333;32,114286;26,653571;23,317857;86,276786;6;2,678571;60,357143;null;
2009-03-31;2;41;142,994341;142,994341;171,3;8,032258;27;579,3;1009,398925;32,187097;26,525806;23,370968;89,709677;4;2,408602;59,569892;null;
2009-04-30;2;45,2;138,222618;138,222618;152,2;7,988889;24;385,4;1010,755556;32,083333;26,702667;23,523333;89,591667;5;2,493333;62,666667;null;
2009-05-31;2;42,1;141,984072;141,984072;157,8;8,129032;28;524,2;1011,033333;32,080645;26,648387;23,470968;89,467742;4;2,292473;61,075269;null;
2009-06-30;2;54;139,174835;139,174835;205,2;6,577778;21;345,3;1011,482222;33,333333;27,333333;23,573333;84,6;5;2,3;64,244444;null;
2009-07-31;2;77,3;146,231519;135,447678;269,4;4,752688;16;95,9;1011,47957;33,958065;27,813548;24,032258;81,620968;5;2,754839;64,903226;null;
2009-08-31;2;92,2;149,183224;80,164461;296,9;3,88172;10;40;1011,017204;34,696774;28,654194;24,570968;79,145161;5;2,686022;66,129032;null;
2009-09-30;2;101,5;146,132023;41,874497;287,3;3,566667;6;28,3;1011,111111;34,35;28,851333;24,616667;76,25;5;3,135556;63,555556;null;
2009-10-31;2;114,6;152,415383;52,515362;296,8;3,967742;2;48,5;1009,189247;34,854839;29,185161;24,609677;73,443548;5;3,491398;65,924731;null;
2009-11-30;2;113,9;148,847691;1,701877;254,5;4,988889;0;0;1008,461111;34,693333;29,262667;25,103333;74,45;5;3,111111;66,666667;null;
2009-12-31;2;80,8;149,428814;149,428814;193,6;7,612903;15;383,2;1009,189247;33,541935;27,965161;24,183871;83,580645;6;2,850538;64,83871;null;
2010-01-31;2;53,5;147,08015;147,08015;186,3;6,935484;24;389;1009,595699;32,580645;27,283871;23,829032;85,169355;5;2,516129;65,268817;null;
