Nome: BENJAMIN CONSTANT
Codigo Estacao: 82410
Latitude: -4.3786111
Longitude: -70.02999999
Altitude: 78.41
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2001-05-31;0;39,3;null;null;157,5;7,645161;19;323,2;null;null;32,26129;26,291613;22,796774;90,145161;2;,763441;38,44086;
2001-06-30;0;37,7;null;null;134,2;7,533333;17;137,4;null;null;30,923333;24,535333;20,793333;89,841667;2;,733333;39,111111;
2001-07-31;0;45,3;null;null;153,9;7,462366;16;128,8;null;null;31,912903;25,457419;21,541935;90,008065;2;,763441;38,924731;
2001-08-31;0;56;null;null;171,2;7,27957;8;52,8;null;null;33,596774;26,372258;22,145161;88,5;2;,655914;42,043011;
2001-09-30;0;51,5;null;null;158,1;7,688889;13;115,3;null;null;33,563333;26,458;22,44;86,558333;2;,7;42,555556;
2001-10-31;14;58,2;null;null;184,2;7,685484;19;200,1;null;null;34,43871;27,16129;23,035484;84,387097;2;,806762;41,784946;
2001-11-30;14;47,6;null;null;164,3;7,4;13;149,9;null;null;34,06;27,452;23,573333;83,591667;2;,788889;42,777778;
2001-12-31;14;40,8;null;null;140,3;8,258065;22;281,9;null;null;32,719355;26,732903;23,090323;86,024194;2;,88172;40,215054;
2002-01-31;14;40,8;null;null;145,8;8,473118;20;339,4;null;null;null;null;22,883871;85,398148;2;,83871;40,107527;
2002-02-28;0;33,1;null;null;107;8,988095;23;266,2;null;null;32,222222;26,695556;23,342857;null;2;,714286;36,904762;
